head	relation	tail	prompt	prediction
/m/03gqgt3	/military/military_conflict/combatants./military/military_combatant_group/combatants	/m/0d060g	Is the following triple valid? Head: War on Terrorism, Relation: military military conflict combatants. military military combatant group combatants, Tail: Canada. Answer with 'Yes' or 'No'.	Yes
/m/01c9f2	/award/award_category/winners./award/award_honor/ceremony	/m/01bx35	Is the following triple valid? Head: Grammy Award for Best Country Album, Relation: award award category winners. award award honor ceremony, Tail: 43rd Annual Grammy Awards. Answer with 'Yes' or 'No'.	Yes
/m/01c9f2	/award/award_category/winners./award/award_honor/ceremony	/m/01s695	Is the following triple valid? Head: Grammy Award for Best Country Album, Relation: award award category winners. award award honor ceremony, Tail: 42nd Annual Grammy Awards. Answer with 'Yes' or 'No'.	Yes
/m/01lp8	/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy	/m/04n6k	Is the following triple valid? Head: Christianity, Relation: user tsegaran random taxonomy subject entry. user tsegaran random taxonomy entry taxonomy, Tail: Library of Congress Classification. Answer with 'Yes' or 'No'.	No
/m/01xwqn	/influence/influence_node/influenced_by	/m/0121rx	Is the following triple valid? Head: Artie Lange, Relation: influence influence node influenced by, Tail: Jackie Gleason. Answer with 'Yes' or 'No'.	No
/m/065ym0c	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc	Is the following triple valid? Head: Detective Dee: Mystery of the Phantom Flame, Relation: film film release date s. film film regional release date film release region, Tail: United Kingdom. Answer with 'Yes' or 'No'.	No
/m/06kxk2	/people/person/place_of_birth	/m/01_d4	Is the following triple valid? Head: Carl Foreman, Relation: people person place of birth, Tail: Chicago. Answer with 'Yes' or 'No'.	Yes
/m/08q1tg	/people/cause_of_death/people	/m/0lcx	Is the following triple valid? Head: Traffic collision, Relation: people cause of death people, Tail: Albert Camus. Answer with 'Yes' or 'No'.	Yes
/m/037fqp	/education/educational_institution/school_type	/m/04399	Is the following triple valid? Head: Marquette University, Relation: education educational institution school type, Tail: Society of Jesus-GB. Answer with 'Yes' or 'No'.	No
/m/0xxc	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/01lj9	Is the following triple valid? Head: Acadia University, Relation: education educational institution students graduates. education education major field of study, Tail: Chemistry. Answer with 'Yes' or 'No'.	Yes
/m/01l_pn	/film/film/prequel	/m/01y9jr	Is the following triple valid? Head: Charlie's Angels: Full Throttle, Relation: film film prequel, Tail: Charlie's Angels. Answer with 'Yes' or 'No'.	No
/m/09sdmz	/award/award_category/nominees./award/award_nomination/nominated_for	/m/09gq0x5	Is the following triple valid? Head: Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role, Relation: award award category nominees. award award nomination nominated for, Tail: The King's Speech. Answer with 'Yes' or 'No'.	Yes
/m/09sdmz	/award/award_category/nominees./award/award_nomination/nominated_for	/m/011yn5	Is the following triple valid? Head: Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role, Relation: award award category nominees. award award nomination nominated for, Tail: As Good as It Gets. Answer with 'Yes' or 'No'.	Yes
/m/02ghq	/people/person/profession	/m/01d_h8	Is the following triple valid? Head: Dean Koontz, Relation: people person profession, Tail: Film Producer-GB. Answer with 'Yes' or 'No'.	No
/m/016tt2	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0dtfn	Is the following triple valid? Head: 20th Century Fox, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: Star Wars Episode IV: A New Hope. Answer with 'Yes' or 'No'.	Yes
/m/016tt2	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/04zl8	Is the following triple valid? Head: 20th Century Fox, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: Monty Python and the Holy Grail. Answer with 'Yes' or 'No'.	Yes
/m/016tt2	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01gb54	Is the following triple valid? Head: 20th Century Fox, Relation: award award nominee award nominations. award award nomination award nominee, Tail: DreamWorks. Answer with 'Yes' or 'No'.	No
/m/07jrjb	/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type	/m/0ckd1	Is the following triple valid? Head: Tom Werner, Relation: tv tv producer programs produced. tv tv producer term producer type, Tail: Executive Producer. Answer with 'Yes' or 'No'.	Yes
/m/09v71cj	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr	Is the following triple valid? Head: The Beaver, Relation: film film release date s. film film regional release date film release region, Tail: Brazil. Answer with 'Yes' or 'No'.	No
/m/01k5y0	/film/film/edited_by	/m/0dky9n	Is the following triple valid? Head: Victor Victoria, Relation: film film edited by, Tail: Ralph E. Winters. Answer with 'Yes' or 'No'.	No
/m/06x76	/sports/sports_team/sport	/m/0jm_	Is the following triple valid? Head: St. Louis Rams, Relation: sports sports team sport, Tail: American football. Answer with 'Yes' or 'No'.	Yes
/m/0x67	/people/ethnicity/people	/m/0411q	Is the following triple valid? Head: African American, Relation: people ethnicity people, Tail: John Lee Hooker. Answer with 'Yes' or 'No'.	Yes
/m/0x67	/people/ethnicity/people	/m/030wkp	Is the following triple valid? Head: African American, Relation: people ethnicity people, Tail: Kenan Thompson. Answer with 'Yes' or 'No'.	Yes
/m/0gmgwnv	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf	Is the following triple valid? Head: Lincoln, Relation: film film estimated budget. measurement unit dated money value currency, Tail: United States Dollar. Answer with 'Yes' or 'No'.	Yes
/m/01wkmgb	/people/person/profession	/m/09jwl	Is the following triple valid? Head: Bret Michaels, Relation: people person profession, Tail: Musician-GB. Answer with 'Yes' or 'No'.	Yes
/m/0154j	/organization/organization_member/member_of./organization/organization_membership/organization	/m/04k4l	Is the following triple valid? Head: Belgium, Relation: organization organization member member of. organization organization membership organization, Tail: League of Nations. Answer with 'Yes' or 'No'.	Yes
/m/02j4sk	/people/deceased_person/place_of_death	/m/027l4q	Is the following triple valid? Head: Peter Graves, Relation: people deceased person place of death, Tail: Pacific Palisades. Answer with 'Yes' or 'No'.	Yes
/m/017jv5	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0d1qmz	Is the following triple valid? Head: United Artists, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: You Only Live Twice. Answer with 'Yes' or 'No'.	Yes
/m/02x2gy0	/award/award_category/nominees./award/award_nomination/nominated_for	/m/04jplwp	Is the following triple valid? Head: Satellite Award for Best Costume Design, Relation: award award category nominees. award award nomination nominated for, Tail: Nine. Answer with 'Yes' or 'No'.	No
/m/053rxgm	/film/film/executive_produced_by	/m/0g_rs_	Is the following triple valid? Head: The Expendables, Relation: film film executive produced by, Tail: Boaz Davidson. Answer with 'Yes' or 'No'.	Yes
/m/011k11	/music/record_label/artist	/m/03h_yfh	Is the following triple valid? Head: Decca Records, Relation: music record label artist, Tail: Nat King Cole. Answer with 'Yes' or 'No'.	Yes
/m/014zfs	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bdw6t	Is the following triple valid? Head: Bill Cosby, Relation: award award nominee award nominations. award award nomination award, Tail: Primetime Emmy Award for Outstanding Lead Actor - Drama Series. Answer with 'Yes' or 'No'.	Yes
/m/05typm	/film/actor/film./film/performance/film	/m/0k2cb	Is the following triple valid? Head: Swoosie Kurtz, Relation: film actor film. film performance film, Tail: Dangerous Liaisons. Answer with 'Yes' or 'No'.	Yes
/m/0cwy47	/film/film/featured_film_locations	/m/06c62	Is the following triple valid? Head: Cleopatra, Relation: film film featured film locations, Tail: Rome. Answer with 'Yes' or 'No'.	Yes
/m/019vhk	/film/film/film_festivals	/m/09rwjly	Is the following triple valid? Head: Gangs of New York, Relation: film film film festivals, Tail: 2010 Berlin International Film Festival. Answer with 'Yes' or 'No'.	No
/m/06sy4c	/people/person/gender	/m/05zppz	Is the following triple valid? Head: John Ruddy, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.	Yes
/m/0dr1c2	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/04f62k	Is the following triple valid? Head: Vampire Knight, Relation: tv tv program regular cast. tv regular tv appearance actor, Tail: Jun Fukuyama. Answer with 'Yes' or 'No'.	Yes
/m/07b_l	/location/location/contains	/m/013m43	Is the following triple valid? Head: Texas, Relation: location location contains, Tail: Garland. Answer with 'Yes' or 'No'.	Yes
/m/0mm1q	/people/person/profession	/m/01d_h8	Is the following triple valid? Head: Guy Ritchie, Relation: people person profession, Tail: Film Producer-GB. Answer with 'Yes' or 'No'.	Yes
/m/0prjs	/film/director/film	/m/062zjtt	Is the following triple valid? Head: Kenneth Branagh, Relation: film director film, Tail: Thor. Answer with 'Yes' or 'No'.	No
/m/01v40wd	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01c9dd	Is the following triple valid? Head: Nas, Relation: award award nominee award nominations. award award nomination award, Tail: Grammy Award for Best Rap Album. Answer with 'Yes' or 'No'.	No
/m/0kvgnq	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/05dppk	Is the following triple valid? Head: The Unbearable Lightness of Being, Relation: award award winning work awards won. award award honor award winner, Tail: Sven Nykvist. Answer with 'Yes' or 'No'.	No
/m/01ckbq	/award/award_category/winners./award/award_honor/ceremony	/m/013b2h	Is the following triple valid? Head: Grammy Award for Best Female Rock Vocal Performance, Relation: award award category winners. award award honor ceremony, Tail: 44th Annual Grammy Awards. Answer with 'Yes' or 'No'.	Yes
/m/0f_nbyh	/award/award_category/nominees./award/award_nomination/nominated_for	/m/07yk1xz	Is the following triple valid? Head: Producers Guild of America Award for Best Theatrical Motion Picture, Relation: award award category nominees. award award nomination nominated for, Tail: Invictus. Answer with 'Yes' or 'No'.	Yes
/m/0418wg	/film/film/language	/m/02bjrlw	Is the following triple valid? Head: Ocean's Twelve, Relation: film film language, Tail: Italian Language. Answer with 'Yes' or 'No'.	No
/m/02kth6	/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency	/m/03z19	Is the following triple valid? Head: Long Island University, Relation: organization non profit organization registered with. organization non profit registration registering agency, Tail: Internal Revenue Service. Answer with 'Yes' or 'No'.	Yes
/m/026c1	/film/actor/film./film/performance/film	/m/03s6l2	Is the following triple valid? Head: Drew Barrymore, Relation: film actor film. film performance film, Tail: Confessions of a Dangerous Mind. Answer with 'Yes' or 'No'.	Yes
/m/03j90	/people/person/profession	/m/05z96	Is the following triple valid? Head: Hans Christian Andersen, Relation: people person profession, Tail: Poet. Answer with 'Yes' or 'No'.	Yes
/m/0p9sw	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02zk08	Is the following triple valid? Head: Academy Award for Best Sound Mixing, Relation: award award category nominees. award award nomination nominated for, Tail: Fame. Answer with 'Yes' or 'No'.	No
/m/01hydr	/music/genre/parent_genre	/m/0kz10	Is the following triple valid? Head: Glitch, Relation: music genre parent genre, Tail: Intelligent dance music. Answer with 'Yes' or 'No'.	Yes
/m/01gtc0	/government/legislative_session/members./government/government_position_held/district_represented	/m/0vbk	Is the following triple valid? Head: 25th United States Congress, Relation: government legislative session members. government government position held district represented, Tail: Arkansas. Answer with 'Yes' or 'No'.	Yes
/m/0h63gl9	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc	Is the following triple valid? Head: Magic Mike, Relation: film film release date s. film film regional release date film release region, Tail: United Kingdom. Answer with 'Yes' or 'No'.	Yes
/m/033cnk	/food/food/nutrients./food/nutrition_fact/nutrient	/m/0f4hc	Is the following triple valid? Head: Egg, Relation: food food nutrients. food nutrition fact nutrient, Tail: Pantothenic acid. Answer with 'Yes' or 'No'.	Yes
/m/033cnk	/food/food/nutrients./food/nutrition_fact/nutrient	/m/02y_3rf	Is the following triple valid? Head: Egg, Relation: food food nutrients. food nutrition fact nutrient, Tail: Beta-carotene. Answer with 'Yes' or 'No'.	Yes
/m/084m3	/film/actor/film./film/performance/film	/m/034qrh	Is the following triple valid? Head: William Shatner, Relation: film actor film. film performance film, Tail: DodgeBall: A True Underdog Story. Answer with 'Yes' or 'No'.	Yes
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/01x5fb	Is the following triple valid? Head: Bachelor of Arts, Relation: education educational degree people with this degree. education education institution, Tail: Royal Holloway, University of London. Answer with 'Yes' or 'No'.	Yes
/m/0b7l4x	/film/film/production_companies	/m/03sb38	Is the following triple valid? Head: Smokin' Aces, Relation: film film production companies, Tail: StudioCanal. Answer with 'Yes' or 'No'.	Yes
/m/016yvw	/people/person/spouse_s./people/marriage/type_of_union	/m/01g63y	Is the following triple valid? Head: Daniel Day-Lewis, Relation: people person spouse s. people marriage type of union, Tail: Domestic partnership. Answer with 'Yes' or 'No'.	No
/m/06ltr	/film/actor/film./film/performance/film	/m/016ywb	Is the following triple valid? Head: Robbie Coltrane, Relation: film actor film. film performance film, Tail: Henry V. Answer with 'Yes' or 'No'.	Yes
/m/01dq5z	/education/educational_institution/students_graduates./education/education/student	/m/03q95r	Is the following triple valid? Head: Carleton College, Relation: education educational institution students graduates. education education student, Tail: E. G. Marshall. Answer with 'Yes' or 'No'.	Yes
/m/02vwckw	/people/person/profession	/m/0n1h	Is the following triple valid? Head: Flo Rida, Relation: people person profession, Tail: Artist-GB. Answer with 'Yes' or 'No'.	Yes
/m/049t4g	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52	Is the following triple valid? Head: Ian Bannen, Relation: award award nominee award nominations. award award nomination award, Tail: Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture. Answer with 'Yes' or 'No'.	Yes
/m/08k881	/film/actor/film./film/performance/film	/m/01qncf	Is the following triple valid? Head: James LeGros, Relation: film actor film. film performance film, Tail: Drugstore Cowboy. Answer with 'Yes' or 'No'.	Yes
/m/01w58n3	/people/person/profession	/m/016z4k	Is the following triple valid? Head: Gloria Estefan, Relation: people person profession, Tail: Singer-songwriter-GB. Answer with 'Yes' or 'No'.	Yes
/m/0h_cssd	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/0h0wc	Is the following triple valid? Head: 2012 British Academy Film Awards, Relation: award award ceremony awards presented. award award honor award winner, Tail: Meryl Streep. Answer with 'Yes' or 'No'.	Yes
/m/06by7	/music/genre/artists	/m/0153nq	Is the following triple valid? Head: Rock music, Relation: music genre artists, Tail: Dio. Answer with 'Yes' or 'No'.	Yes
/m/01wxdn3	/people/person/nationality	/m/07ssc	Is the following triple valid? Head: David J, Relation: people person nationality, Tail: United Kingdom. Answer with 'Yes' or 'No'.	No
/m/01wxdn3	/music/artist/track_contributions./music/track_contribution/role	/m/011_6p	Is the following triple valid? Head: David J, Relation: music artist track contributions. music track contribution role, Tail: Kazoo. Answer with 'Yes' or 'No'.	Yes
/m/03g5jw	/influence/influence_node/influenced_by	/m/014_lq	Is the following triple valid? Head: Kings of Leon, Relation: influence influence node influenced by, Tail: Queens of the Stone Age. Answer with 'Yes' or 'No'.	No
/m/02m97n	/organization/organization/headquarters./location/mailing_address/citytown	/m/09bkv	Is the following triple valid? Head: Vickers-Armstrongs, Relation: organization organization headquarters. location mailing address citytown, Tail: Westminster. Answer with 'Yes' or 'No'.	No
/m/07y9k	/sports/sports_league/teams./sports/sports_league_participation/team	/m/035s37	Is the following triple valid? Head: UEFA, Relation: sports sports league teams. sports sports league participation team, Tail: Finland national football team. Answer with 'Yes' or 'No'.	Yes
/m/06c97	/organization/organization_founder/organizations_founded	/m/05f4p	Is the following triple valid? Head: Richard Nixon, Relation: organization organization founder organizations founded, Tail: NASA. Answer with 'Yes' or 'No'.	No
/m/01cwhp	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f79n	Is the following triple valid? Head: Celine Dion, Relation: award award nominee award nominations. award award nomination award, Tail: MTV Video Music Award for Best Video from a Film. Answer with 'Yes' or 'No'.	Yes
/m/01cwhp	/award/award_nominee/award_nominations./award/award_nomination/award	/m/05zkcn5	Is the following triple valid? Head: Celine Dion, Relation: award award nominee award nominations. award award nomination award, Tail: MTV Movie Award for Best Song from a Movie. Answer with 'Yes' or 'No'.	Yes
/m/02xry	/location/location/time_zones	/m/02hcv8	Is the following triple valid? Head: Florida, Relation: location location time zones, Tail: Eastern Time Zone. Answer with 'Yes' or 'No'.	Yes
/m/02xry	/location/statistical_region/religions./location/religion_percentage/religion	/m/01y0s9	Is the following triple valid? Head: Florida, Relation: location statistical region religions. location religion percentage religion, Tail: Nondenominational Christianity. Answer with 'Yes' or 'No'.	No
/m/018dh3	/common/topic/webpage./common/webpage/category	/m/08mbj5d	Is the following triple valid? Head: Barrie, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.	Yes
/m/099c8n	/award/award_category/nominees./award/award_nomination/nominated_for	/m/064lsn	Is the following triple valid? Head: Broadcast Film Critics Association Award for Best Film, Relation: award award category nominees. award award nomination nominated for, Tail: The Pianist. Answer with 'Yes' or 'No'.	Yes
/m/026lgs	/film/film/language	/m/02h40lc	Is the following triple valid? Head: Contact, Relation: film film language, Tail: English Language. Answer with 'Yes' or 'No'.	Yes
/m/03j0d	/influence/influence_node/influenced_by	/m/03hnd	Is the following triple valid? Head: H. P. Lovecraft, Relation: influence influence node influenced by, Tail: H. G. Wells. Answer with 'Yes' or 'No'.	Yes
/m/0ccck7	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0h7x	Is the following triple valid? Head: To Kill a Mockingbird, Relation: film film release date s. film film regional release date film release region, Tail: Austria. Answer with 'Yes' or 'No'.	Yes
/m/017_cl	/sports/sports_team_location/teams	/m/0j2jr	Is the following triple valid? Head: Crewe, Relation: sports sports team location teams, Tail: Crewe Alexandra F.C.. Answer with 'Yes' or 'No'.	Yes
/m/0hcs3	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/04mjl	Is the following triple valid? Head: Rickey Henderson, Relation: sports pro athlete teams. sports sports team roster team, Tail: Los Angeles Dodgers. Answer with 'Yes' or 'No'.	No
/m/05xb7q	/education/educational_institution/campuses	/m/05xb7q	Is the following triple valid? Head: University of Karachi, Relation: education educational institution campuses, Tail: University of Karachi. Answer with 'Yes' or 'No'.	No
/m/063g7l	/people/person/nationality	/m/09c7w0	Is the following triple valid? Head: Terry Crews, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.	Yes
/m/0gy7bj4	/film/film/story_by	/m/01tz6vs	Is the following triple valid? Head: Anna Karenina, Relation: film film story by, Tail: Leo Tolstoy. Answer with 'Yes' or 'No'.	Yes
/m/04lc0h	/base/biblioness/bibs_location/country	/m/0ctw_b	Is the following triple valid? Head: Auckland, Relation: base biblioness bibs location country, Tail: New Zealand. Answer with 'Yes' or 'No'.	Yes
/m/0137g1	/award/award_nominee/award_nominations./award/award_nomination/award	/m/05zkcn5	Is the following triple valid? Head: Beck Hansen, Relation: award award nominee award nominations. award award nomination award, Tail: MTV Movie Award for Best Song from a Movie. Answer with 'Yes' or 'No'.	Yes
/m/04ycjk	/education/university/domestic_tuition./measurement_unit/dated_money_value/currency	/m/09nqf	Is the following triple valid? Head: Boston University School of Law, Relation: education university domestic tuition. measurement unit dated money value currency, Tail: United States Dollar. Answer with 'Yes' or 'No'.	Yes
/m/0mgkg	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language	/m/02h40lc	Is the following triple valid? Head: Amazon.com, Relation: base schemastaging organization extra phone number. base schemastaging phone sandbox service language, Tail: English Language. Answer with 'Yes' or 'No'.	No
/m/01rhrd	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0l6mp	Is the following triple valid? Head: Socialist Federal Republic of Yugoslavia, Relation: olympics olympic participating country athletes. olympics olympic athlete affiliation olympics, Tail: 1988 Summer Olympics. Answer with 'Yes' or 'No'.	Yes
/m/02mjs7	/education/educational_degree/people_with_this_degree./education/education/institution	/m/04gxp2	Is the following triple valid? Head: Law degree, Relation: education educational degree people with this degree. education education institution, Tail: University of Michigan Law School. Answer with 'Yes' or 'No'.	Yes
/m/01v90t	/people/person/gender	/m/05zppz	Is the following triple valid? Head: Robert Morley, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.	Yes
/m/017cy9	/education/educational_institution/school_type	/m/07tf8	Is the following triple valid? Head: University of British Columbia, Relation: education educational institution school type, Tail: University. Answer with 'Yes' or 'No'.	Yes
/m/023kzp	/people/person/nationality	/m/09c7w0	Is the following triple valid? Head: William H. Macy, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.	Yes
/m/013yq	/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed	/m/0km5c	Is the following triple valid? Head: Atlanta, Relation: base petbreeds city with dogs top breeds. base petbreeds dog city relationship dog breed, Tail: German Shepherd Dog. Answer with 'Yes' or 'No'.	Yes
/m/02tfl8	/medicine/symptom/symptom_of	/m/07s4l	Is the following triple valid? Head: Abdominal pain, Relation: medicine symptom symptom of, Tail: Typhoid fever. Answer with 'Yes' or 'No'.	Yes
/m/075wx7_	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02ynfr	Is the following triple valid? Head: Eclipse, Relation: film film other crew. film film crew gig film crew role, Tail: Art Director. Answer with 'Yes' or 'No'.	Yes
/m/055c8	/people/person/nationality	/m/09c7w0	Is the following triple valid? Head: Morgan Freeman, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.	Yes
/m/01znc_	/organization/organization_member/member_of./organization/organization_membership/organization	/m/07t65	Is the following triple valid? Head: Turkey, Relation: organization organization member member of. organization organization membership organization, Tail: United Nations. Answer with 'Yes' or 'No'.	Yes
/m/05148p4	/music/instrument/instrumentalists	/m/01x66d	Is the following triple valid? Head: Keyboard, Relation: music instrument instrumentalists, Tail: Yanni. Answer with 'Yes' or 'No'.	Yes
/m/03bwzr4	/education/educational_degree/people_with_this_degree./education/education/student	/m/01zwy	Is the following triple valid? Head: Master of Science, Relation: education educational degree people with this degree. education education student, Tail: Carl Sagan. Answer with 'Yes' or 'No'.	No
/m/0g5lhl7	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/07ssc	Is the following triple valid? Head: British Broadcasting Corporation, Relation: base schemastaging organization extra phone number. base schemastaging phone sandbox service location, Tail: United Kingdom. Answer with 'Yes' or 'No'.	No
/m/08qvhv	/film/actor/film./film/performance/film	/m/0h3k3f	Is the following triple valid? Head: Gene Reynolds, Relation: film actor film. film performance film, Tail: The Country Girl. Answer with 'Yes' or 'No'.	Yes
/m/01tj34	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0gqyl	Is the following triple valid? Head: Candice Bergen, Relation: award award nominee award nominations. award award nomination award, Tail: Academy Award for Best Actress in a Supporting Role. Answer with 'Yes' or 'No'.	Yes
/m/012mzw	/common/topic/webpage./common/webpage/category	/m/08mbj5d	Is the following triple valid? Head: University of Notre Dame, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.	Yes
